country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,117,48.5,2020-05-13T00:00:00
NO,møre og romsdal,132,49.8,2020-05-13T00:00:00
NO,troms og finnmark,251,103.2,2020-05-13T00:00:00
NO,vestfold og telemark,281,67,2020-05-13T00:00:00
NO,agder,336,109.4,2020-05-13T00:00:00
NO,rogaland,438,91.3,2020-05-13T00:00:00
NO,innlandet,472,127.1,2020-05-13T00:00:00
NO,trøndelag,523,111.6,2020-05-13T00:00:00
NO,vestland,878,137.9,2020-05-13T00:00:00
NO,viken,2200,177.3,2020-05-13T00:00:00
NO,oslo,2547,367.3,2020-05-13T00:00:00
