country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2107,876.7,2021-08-19T00:00:00
NO,møre og romsdal,2839,1069.1,2021-08-19T00:00:00
NO,troms og finnmark,2932,1210.7,2021-08-19T00:00:00
NO,agder,5889,1906.8,2021-08-19T00:00:00
NO,trøndelag,6053,1284.8,2021-08-19T00:00:00
NO,innlandet,6385,1722.9,2021-08-19T00:00:00
NO,rogaland,8669,1796.1,2021-08-19T00:00:00
NO,vestfold og telemark,9519,2256.3,2021-08-19T00:00:00
NO,vestland,12573,1968.2,2021-08-19T00:00:00
NO,oslo,39758,5704.1,2021-08-19T00:00:00
NO,viken,46852,3741,2021-08-19T00:00:00
