country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2481,1032.3,2021-09-08T00:00:00
NO,troms og finnmark,3299,1362.3,2021-09-08T00:00:00
NO,møre og romsdal,3628,1366.3,2021-09-08T00:00:00
NO,agder,7080,2292.4,2021-09-08T00:00:00
NO,innlandet,7341,1980.8,2021-09-08T00:00:00
NO,trøndelag,7593,1611.7,2021-09-08T00:00:00
NO,rogaland,9814,2033.4,2021-09-08T00:00:00
NO,vestfold og telemark,10491,2486.7,2021-09-08T00:00:00
NO,vestland,14299,2238.3,2021-09-08T00:00:00
NO,oslo,46686,6698,2021-09-08T00:00:00
NO,viken,54246,4331.4,2021-09-08T00:00:00
