country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,819,339.5,2021-01-13T00:00:00
NO,møre og romsdal,1082,407.9,2021-01-13T00:00:00
NO,troms og finnmark,1143,469.8,2021-01-13T00:00:00
NO,agder,1351,439.7,2021-01-13T00:00:00
NO,vestfold og telemark,2688,640.9,2021-01-13T00:00:00
NO,innlandet,3043,819.4,2021-01-13T00:00:00
NO,rogaland,3085,642.9,2021-01-13T00:00:00
NO,trøndelag,3156,673.3,2021-01-13T00:00:00
NO,vestland,5951,934.9,2021-01-13T00:00:00
NO,oslo,15466,2230.2,2021-01-13T00:00:00
NO,viken,18053,1454.5,2021-01-13T00:00:00
