country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,130,53.9,2020-07-21T00:00:00
NO,møre og romsdal,160,60.3,2020-07-21T00:00:00
NO,troms og finnmark,258,106,2020-07-21T00:00:00
NO,vestfold og telemark,301,71.8,2020-07-21T00:00:00
NO,agder,351,114.2,2020-07-21T00:00:00
NO,rogaland,451,94,2020-07-21T00:00:00
NO,innlandet,511,137.6,2020-07-21T00:00:00
NO,trøndelag,547,116.7,2020-07-21T00:00:00
NO,vestland,897,140.9,2020-07-21T00:00:00
NO,viken,2504,201.7,2020-07-21T00:00:00
NO,oslo,2928,422.2,2020-07-21T00:00:00
