country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1407,587.5,2021-04-12T00:00:00
NO,troms og finnmark,1517,629.3,2021-04-12T00:00:00
NO,møre og romsdal,1567,596.5,2021-04-12T00:00:00
NO,agder,2642,869,2021-04-12T00:00:00
NO,trøndelag,3811,817.8,2021-04-12T00:00:00
NO,innlandet,4117,1125.5,2021-04-12T00:00:00
NO,rogaland,5216,1110.8,2021-04-12T00:00:00
NO,vestfold og telemark,5593,1338.8,2021-04-12T00:00:00
NO,vestland,8124,1289.1,2021-04-12T00:00:00
NO,oslo,30313,4412,2021-04-12T00:00:00
NO,viken,35888,2923.5,2021-04-12T00:00:00
