country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2648,1101.7,2021-09-16T00:00:00
NO,troms og finnmark,3515,1451.5,2021-09-16T00:00:00
NO,møre og romsdal,3889,1464.5,2021-09-16T00:00:00
NO,agder,7342,2377.3,2021-09-16T00:00:00
NO,innlandet,7623,2056.9,2021-09-16T00:00:00
NO,trøndelag,8150,1729.9,2021-09-16T00:00:00
NO,rogaland,10042,2080.6,2021-09-16T00:00:00
NO,vestfold og telemark,10910,2586,2021-09-16T00:00:00
NO,vestland,14679,2297.8,2021-09-16T00:00:00
NO,oslo,49581,7113.4,2021-09-16T00:00:00
NO,viken,57703,4607.5,2021-09-16T00:00:00
