country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40830,16988.1,2022-10-13T00:00:00
NO,troms og finnmark,49357,20381.3,2022-10-13T00:00:00
NO,møre og romsdal,55602,20938.9,2022-10-13T00:00:00
NO,innlandet,80710,21778,2022-10-13T00:00:00
NO,agder,81069,26249.3,2022-10-13T00:00:00
NO,trøndelag,102525,21761.8,2022-10-13T00:00:00
NO,vestfold og telemark,104634,24801.7,2022-10-13T00:00:00
NO,rogaland,124153,25723.5,2022-10-13T00:00:00
NO,vestland,148072,23178.9,2022-10-13T00:00:00
NO,oslo,261989,37587.6,2022-10-13T00:00:00
NO,viken,392079,31306.6,2022-10-13T00:00:00
