country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1651,686.9,2021-06-24T00:00:00
NO,møre og romsdal,2101,791.2,2021-06-24T00:00:00
NO,troms og finnmark,2272,938.2,2021-06-24T00:00:00
NO,agder,4932,1596.9,2021-06-24T00:00:00
NO,trøndelag,5133,1089.5,2021-06-24T00:00:00
NO,innlandet,5761,1554.5,2021-06-24T00:00:00
NO,rogaland,7158,1483.1,2021-06-24T00:00:00
NO,vestfold og telemark,8638,2047.5,2021-06-24T00:00:00
NO,vestland,9910,1551.3,2021-06-24T00:00:00
NO,oslo,36927,5297.9,2021-06-24T00:00:00
NO,viken,43201,3449.5,2021-06-24T00:00:00
