country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,28845,12001.5,2022-02-24T00:00:00
NO,troms og finnmark,35263,14561.4,2022-02-24T00:00:00
NO,møre og romsdal,35527,13379,2022-02-24T00:00:00
NO,innlandet,62608,16893.5,2022-02-24T00:00:00
NO,agder,63817,20663.2,2022-02-24T00:00:00
NO,vestfold og telemark,79893,18937.3,2022-02-24T00:00:00
NO,trøndelag,84288,17890.8,2022-02-24T00:00:00
NO,rogaland,94925,19667.7,2022-02-24T00:00:00
NO,vestland,110210,17252.1,2022-02-24T00:00:00
NO,oslo,224559,32217.5,2022-02-24T00:00:00
NO,viken,331249,26449.5,2022-02-24T00:00:00
