country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,34694,14435.1,2022-03-09T00:00:00
NO,troms og finnmark,43116,17804.2,2022-03-09T00:00:00
NO,møre og romsdal,45799,17247.2,2022-03-09T00:00:00
NO,innlandet,72120,19460.2,2022-03-09T00:00:00
NO,agder,72464,23463.1,2022-03-09T00:00:00
NO,vestfold og telemark,91349,21652.7,2022-03-09T00:00:00
NO,trøndelag,94041,19961,2022-03-09T00:00:00
NO,rogaland,111594,23121.3,2022-03-09T00:00:00
NO,vestland,131265,20548,2022-03-09T00:00:00
NO,oslo,241503,34648.4,2022-03-09T00:00:00
NO,viken,358366,28614.7,2022-03-09T00:00:00
