country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,37678,15676.6,2022-03-24T00:00:00
NO,troms og finnmark,46405,19162.3,2022-03-24T00:00:00
NO,møre og romsdal,51063,19229.6,2022-03-24T00:00:00
NO,innlandet,76203,20561.9,2022-03-24T00:00:00
NO,agder,77537,25105.6,2022-03-24T00:00:00
NO,trøndelag,97987,20798.6,2022-03-24T00:00:00
NO,vestfold og telemark,98464,23339.2,2022-03-24T00:00:00
NO,rogaland,118327,24516.4,2022-03-24T00:00:00
NO,vestland,139628,21857.1,2022-03-24T00:00:00
NO,oslo,251574,36093.3,2022-03-24T00:00:00
NO,viken,374822,29928.7,2022-03-24T00:00:00
