country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40675,16923.6,2022-08-29T00:00:00
NO,troms og finnmark,49216,20323.1,2022-08-29T00:00:00
NO,møre og romsdal,55399,20862.5,2022-08-29T00:00:00
NO,innlandet,80430,21702.5,2022-08-29T00:00:00
NO,agder,80913,26198.7,2022-08-29T00:00:00
NO,trøndelag,102241,21701.5,2022-08-29T00:00:00
NO,vestfold og telemark,104431,24753.6,2022-08-29T00:00:00
NO,rogaland,123936,25678.5,2022-08-29T00:00:00
NO,vestland,147627,23109.3,2022-08-29T00:00:00
NO,oslo,261451,37510.4,2022-08-29T00:00:00
NO,viken,391393,31251.8,2022-08-29T00:00:00
