country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,404,167.5,2020-11-09T00:00:00
NO,møre og romsdal,507,191.1,2020-11-09T00:00:00
NO,troms og finnmark,691,284,2020-11-09T00:00:00
NO,agder,760,247.4,2020-11-09T00:00:00
NO,vestfold og telemark,772,184.1,2020-11-09T00:00:00
NO,trøndelag,1036,221,2020-11-09T00:00:00
NO,rogaland,1213,252.8,2020-11-09T00:00:00
NO,innlandet,1341,361.1,2020-11-09T00:00:00
NO,vestland,3655,574.2,2020-11-09T00:00:00
NO,viken,6731,542.3,2020-11-09T00:00:00
NO,oslo,7411,1068.6,2020-11-09T00:00:00
