country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39683,16510.8,2022-06-08T00:00:00
NO,troms og finnmark,48141,19879.2,2022-06-08T00:00:00
NO,møre og romsdal,53875,20288.5,2022-06-08T00:00:00
NO,innlandet,78918,21294.5,2022-06-08T00:00:00
NO,agder,79765,25827,2022-06-08T00:00:00
NO,trøndelag,100196,21267.4,2022-06-08T00:00:00
NO,vestfold og telemark,102601,24319.8,2022-06-08T00:00:00
NO,rogaland,122130,25304.3,2022-06-08T00:00:00
NO,vestland,144455,22612.8,2022-06-08T00:00:00
NO,oslo,258304,37058.9,2022-06-08T00:00:00
NO,viken,385664,30794.4,2022-06-08T00:00:00
