country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,138,57.2,2020-08-10T00:00:00
NO,møre og romsdal,164,61.8,2020-08-10T00:00:00
NO,troms og finnmark,299,122.9,2020-08-10T00:00:00
NO,vestfold og telemark,326,77.7,2020-08-10T00:00:00
NO,agder,357,116.2,2020-08-10T00:00:00
NO,rogaland,480,100,2020-08-10T00:00:00
NO,innlandet,526,141.6,2020-08-10T00:00:00
NO,trøndelag,579,123.5,2020-08-10T00:00:00
NO,vestland,942,148,2020-08-10T00:00:00
NO,viken,2713,218.6,2020-08-10T00:00:00
NO,oslo,3111,448.6,2020-08-10T00:00:00
