country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39230,16322.4,2022-04-26T00:00:00
NO,troms og finnmark,47722,19706.2,2022-04-26T00:00:00
NO,møre og romsdal,53139,20011.4,2022-04-26T00:00:00
NO,innlandet,78168,21092.1,2022-04-26T00:00:00
NO,agder,79326,25684.9,2022-04-26T00:00:00
NO,trøndelag,99580,21136.7,2022-04-26T00:00:00
NO,vestfold og telemark,101788,24127.1,2022-04-26T00:00:00
NO,rogaland,121162,25103.8,2022-04-26T00:00:00
NO,vestland,143143,22407.4,2022-04-26T00:00:00
NO,oslo,256820,36846,2022-04-26T00:00:00
NO,viken,382718,30559.2,2022-04-26T00:00:00
