country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,600,248.7,2020-12-14T00:00:00
NO,møre og romsdal,742,279.7,2020-12-14T00:00:00
NO,troms og finnmark,902,370.7,2020-12-14T00:00:00
NO,agder,1118,363.9,2020-12-14T00:00:00
NO,trøndelag,1425,304,2020-12-14T00:00:00
NO,vestfold og telemark,1526,363.9,2020-12-14T00:00:00
NO,rogaland,1641,342,2020-12-14T00:00:00
NO,innlandet,2137,575.4,2020-12-14T00:00:00
NO,vestland,5295,831.9,2020-12-14T00:00:00
NO,oslo,12108,1745.9,2020-12-14T00:00:00
NO,viken,13071,1053.1,2020-12-14T00:00:00
