country,nuts_3,cases,cases/100k pop.,datetime
NO,møre og romsdal,195,73.5,2020-09-16T00:00:00
NO,nordland,201,83.3,2020-09-16T00:00:00
NO,troms og finnmark,333,136.9,2020-09-16T00:00:00
NO,vestfold og telemark,384,91.6,2020-09-16T00:00:00
NO,agder,429,139.6,2020-09-16T00:00:00
NO,rogaland,594,123.8,2020-09-16T00:00:00
NO,innlandet,607,163.4,2020-09-16T00:00:00
NO,trøndelag,648,138.3,2020-09-16T00:00:00
NO,vestland,1560,245.1,2020-09-16T00:00:00
NO,viken,3561,286.9,2020-09-16T00:00:00
NO,oslo,3878,559.2,2020-09-16T00:00:00
