country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,144,59.7,2020-08-17T00:00:00
NO,møre og romsdal,170,64.1,2020-08-17T00:00:00
NO,troms og finnmark,313,128.6,2020-08-17T00:00:00
NO,vestfold og telemark,343,81.8,2020-08-17T00:00:00
NO,agder,374,121.7,2020-08-17T00:00:00
NO,rogaland,502,104.6,2020-08-17T00:00:00
NO,innlandet,537,144.6,2020-08-17T00:00:00
NO,trøndelag,593,126.5,2020-08-17T00:00:00
NO,vestland,962,151.1,2020-08-17T00:00:00
NO,viken,2836,228.5,2020-08-17T00:00:00
NO,oslo,3223,464.7,2020-08-17T00:00:00
