country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,11461,4768.6,2022-01-21T00:00:00
NO,møre og romsdal,13058,4917.5,2022-01-21T00:00:00
NO,troms og finnmark,16659,6879.1,2022-01-21T00:00:00
NO,innlandet,24828,6699.4,2022-01-21T00:00:00
NO,agder,28516,9233.2,2022-01-21T00:00:00
NO,trøndelag,36407,7727.7,2022-01-21T00:00:00
NO,vestfold og telemark,37965,8999,2022-01-21T00:00:00
NO,rogaland,39411,8165.6,2022-01-21T00:00:00
NO,vestland,47150,7380.8,2022-01-21T00:00:00
NO,oslo,140666,20181.3,2022-01-21T00:00:00
NO,viken,178228,14231.1,2022-01-21T00:00:00
