country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,931,385.9,2021-01-30T00:00:00
NO,møre og romsdal,1190,448.7,2021-01-30T00:00:00
NO,troms og finnmark,1208,496.5,2021-01-30T00:00:00
NO,agder,1470,478.5,2021-01-30T00:00:00
NO,vestfold og telemark,3039,724.6,2021-01-30T00:00:00
NO,innlandet,3233,870.5,2021-01-30T00:00:00
NO,rogaland,3426,713.9,2021-01-30T00:00:00
NO,trøndelag,3447,735.4,2021-01-30T00:00:00
NO,vestland,6226,978.1,2021-01-30T00:00:00
NO,oslo,17032,2456,2021-01-30T00:00:00
NO,viken,20020,1613,2021-01-30T00:00:00
