country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1549,644.5,2021-05-19T00:00:00
NO,troms og finnmark,1604,662.4,2021-05-19T00:00:00
NO,møre og romsdal,1928,726.1,2021-05-19T00:00:00
NO,agder,3742,1211.6,2021-05-19T00:00:00
NO,trøndelag,4139,878.5,2021-05-19T00:00:00
NO,innlandet,5043,1360.8,2021-05-19T00:00:00
NO,rogaland,6357,1317.1,2021-05-19T00:00:00
NO,vestfold og telemark,7400,1754,2021-05-19T00:00:00
NO,vestland,9522,1490.6,2021-05-19T00:00:00
NO,oslo,34955,5015,2021-05-19T00:00:00
NO,viken,41364,3302.8,2021-05-19T00:00:00
