country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3092,1286.5,2021-10-10T00:00:00
NO,troms og finnmark,4100,1693,2021-10-10T00:00:00
NO,møre og romsdal,4235,1594.8,2021-10-10T00:00:00
NO,agder,7643,2474.7,2021-10-10T00:00:00
NO,innlandet,8192,2210.5,2021-10-10T00:00:00
NO,trøndelag,9138,1939.6,2021-10-10T00:00:00
NO,rogaland,10462,2167.6,2021-10-10T00:00:00
NO,vestfold og telemark,11396,2701.2,2021-10-10T00:00:00
NO,vestland,15207,2380.5,2021-10-10T00:00:00
NO,oslo,53648,7696.9,2021-10-10T00:00:00
NO,viken,61844,4938.1,2021-10-10T00:00:00
