country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,38698,16101,2022-04-06T00:00:00
NO,troms og finnmark,47304,19533.5,2022-04-06T00:00:00
NO,møre og romsdal,52338,19709.7,2022-04-06T00:00:00
NO,innlandet,77398,20884.3,2022-04-06T00:00:00
NO,agder,78724,25490,2022-04-06T00:00:00
NO,trøndelag,98992,21011.9,2022-04-06T00:00:00
NO,vestfold og telemark,100509,23824,2022-04-06T00:00:00
NO,rogaland,120186,24901.5,2022-04-06T00:00:00
NO,vestland,141934,22218.1,2022-04-06T00:00:00
NO,oslo,254894,36569.6,2022-04-06T00:00:00
NO,viken,379932,30336.7,2022-04-06T00:00:00
