country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40905,17019.3,2022-11-10T00:00:00
NO,troms og finnmark,49464,20425.5,2022-11-10T00:00:00
NO,møre og romsdal,55787,21008.6,2022-11-10T00:00:00
NO,innlandet,80981,21851.1,2022-11-10T00:00:00
NO,agder,81135,26270.6,2022-11-10T00:00:00
NO,trøndelag,102724,21804,2022-11-10T00:00:00
NO,vestfold og telemark,104889,24862.2,2022-11-10T00:00:00
NO,rogaland,124316,25757.2,2022-11-10T00:00:00
NO,vestland,148392,23229,2022-11-10T00:00:00
NO,oslo,262656,37683.2,2022-11-10T00:00:00
NO,viken,392721,31357.9,2022-11-10T00:00:00
