country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1533,637.8,2021-05-18T00:00:00
NO,troms og finnmark,1601,661.1,2021-05-18T00:00:00
NO,møre og romsdal,1924,724.6,2021-05-18T00:00:00
NO,agder,3725,1206.1,2021-05-18T00:00:00
NO,trøndelag,4113,873,2021-05-18T00:00:00
NO,innlandet,5020,1354.5,2021-05-18T00:00:00
NO,rogaland,6338,1313.2,2021-05-18T00:00:00
NO,vestfold og telemark,7343,1740.5,2021-05-18T00:00:00
NO,vestland,9511,1488.8,2021-05-18T00:00:00
NO,oslo,34881,5004.4,2021-05-18T00:00:00
NO,viken,41302,3297.9,2021-05-18T00:00:00
