country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40024,16652.7,2022-06-29T00:00:00
NO,troms og finnmark,48570,20056.3,2022-06-29T00:00:00
NO,møre og romsdal,54412,20490.8,2022-06-29T00:00:00
NO,innlandet,79487,21448,2022-06-29T00:00:00
NO,agder,80095,25933.9,2022-06-29T00:00:00
NO,trøndelag,101034,21445.3,2022-06-29T00:00:00
NO,vestfold og telemark,103436,24517.8,2022-06-29T00:00:00
NO,rogaland,123033,25491.4,2022-06-29T00:00:00
NO,vestland,145613,22794,2022-06-29T00:00:00
NO,oslo,259422,37219.3,2022-06-29T00:00:00
NO,viken,388426,31014.9,2022-06-29T00:00:00
