country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,643,266.5,2021-01-02T00:00:00
NO,møre og romsdal,876,330.3,2021-01-02T00:00:00
NO,troms og finnmark,997,409.8,2021-01-02T00:00:00
NO,agder,1194,388.6,2021-01-02T00:00:00
NO,rogaland,2150,448,2021-01-02T00:00:00
NO,vestfold og telemark,2165,516.2,2021-01-02T00:00:00
NO,trøndelag,2210,471.5,2021-01-02T00:00:00
NO,innlandet,2714,730.8,2021-01-02T00:00:00
NO,vestland,5617,882.4,2021-01-02T00:00:00
NO,oslo,13618,1963.7,2021-01-02T00:00:00
NO,viken,15604,1257.2,2021-01-02T00:00:00
