country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,423,175.3,2020-11-11T00:00:00
NO,møre og romsdal,514,193.8,2020-11-11T00:00:00
NO,troms og finnmark,707,290.6,2020-11-11T00:00:00
NO,agder,787,256.2,2020-11-11T00:00:00
NO,vestfold og telemark,836,199.3,2020-11-11T00:00:00
NO,trøndelag,1052,224.4,2020-11-11T00:00:00
NO,rogaland,1263,263.2,2020-11-11T00:00:00
NO,innlandet,1372,369.4,2020-11-11T00:00:00
NO,vestland,3837,602.8,2020-11-11T00:00:00
NO,viken,7130,574.5,2020-11-11T00:00:00
NO,oslo,7703,1110.8,2020-11-11T00:00:00
