country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1474,613.3,2021-04-27T00:00:00
NO,troms og finnmark,1546,638.4,2021-04-27T00:00:00
NO,møre og romsdal,1721,648.1,2021-04-27T00:00:00
NO,agder,3052,988.2,2021-04-27T00:00:00
NO,trøndelag,3971,842.9,2021-04-27T00:00:00
NO,innlandet,4479,1208.6,2021-04-27T00:00:00
NO,rogaland,5938,1230.3,2021-04-27T00:00:00
NO,vestfold og telemark,5973,1415.8,2021-04-27T00:00:00
NO,vestland,8772,1373.2,2021-04-27T00:00:00
NO,oslo,32767,4701.1,2021-04-27T00:00:00
NO,viken,38932,3108.6,2021-04-27T00:00:00
