country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39841,16576.6,2022-06-20T00:00:00
NO,troms og finnmark,48322,19953.9,2022-06-20T00:00:00
NO,møre og romsdal,54161,20396.2,2022-06-20T00:00:00
NO,innlandet,79197,21369.8,2022-06-20T00:00:00
NO,agder,79904,25872,2022-06-20T00:00:00
NO,trøndelag,100613,21355.9,2022-06-20T00:00:00
NO,vestfold og telemark,102986,24411.1,2022-06-20T00:00:00
NO,rogaland,122534,25388,2022-06-20T00:00:00
NO,vestland,144998,22697.8,2022-06-20T00:00:00
NO,oslo,258837,37135.3,2022-06-20T00:00:00
NO,viken,386995,30900.7,2022-06-20T00:00:00
