country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,27815,11572.9,2022-02-23T00:00:00
NO,troms og finnmark,34474,14235.6,2022-02-23T00:00:00
NO,møre og romsdal,34485,12986.5,2022-02-23T00:00:00
NO,innlandet,61166,16504.5,2022-02-23T00:00:00
NO,agder,62635,20280.5,2022-02-23T00:00:00
NO,vestfold og telemark,78660,18645,2022-02-23T00:00:00
NO,trøndelag,82787,17572.2,2022-02-23T00:00:00
NO,rogaland,92773,19221.8,2022-02-23T00:00:00
NO,vestland,107939,16896.6,2022-02-23T00:00:00
NO,oslo,223372,32047.2,2022-02-23T00:00:00
NO,viken,327511,26151,2022-02-23T00:00:00
