country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1568,652.4,2021-05-25T00:00:00
NO,troms og finnmark,1789,738.7,2021-05-25T00:00:00
NO,møre og romsdal,1992,750.2,2021-05-25T00:00:00
NO,agder,4054,1312.6,2021-05-25T00:00:00
NO,trøndelag,4383,930.3,2021-05-25T00:00:00
NO,innlandet,5347,1442.8,2021-05-25T00:00:00
NO,rogaland,6480,1342.6,2021-05-25T00:00:00
NO,vestfold og telemark,7817,1852.9,2021-05-25T00:00:00
NO,vestland,9652,1510.9,2021-05-25T00:00:00
NO,oslo,35352,5072,2021-05-25T00:00:00
NO,viken,41968,3351,2021-05-25T00:00:00
