country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,5367,2233,2021-11-30T00:00:00
NO,møre og romsdal,6383,2403.7,2021-11-30T00:00:00
NO,troms og finnmark,9292,3837,2021-11-30T00:00:00
NO,agder,9794,3171.2,2021-11-30T00:00:00
NO,innlandet,10800,2914.2,2021-11-30T00:00:00
NO,rogaland,14907,3088.6,2021-11-30T00:00:00
NO,vestfold og telemark,14913,3534.9,2021-11-30T00:00:00
NO,trøndelag,16189,3436.3,2021-11-30T00:00:00
NO,vestland,21496,3364.9,2021-11-30T00:00:00
NO,oslo,68747,9863.1,2021-11-30T00:00:00
NO,viken,81233,6486.3,2021-11-30T00:00:00
