country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40358,16791.7,2022-07-21T00:00:00
NO,troms og finnmark,48966,20219.8,2022-07-21T00:00:00
NO,møre og romsdal,54958,20696.4,2022-07-21T00:00:00
NO,innlandet,79988,21583.2,2022-07-21T00:00:00
NO,agder,80535,26076.4,2022-07-21T00:00:00
NO,trøndelag,101686,21583.7,2022-07-21T00:00:00
NO,vestfold og telemark,104023,24656.9,2022-07-21T00:00:00
NO,rogaland,123553,25599.1,2022-07-21T00:00:00
NO,vestland,146784,22977.3,2022-07-21T00:00:00
NO,oslo,260560,37382.5,2022-07-21T00:00:00
NO,viken,390243,31160,2022-07-21T00:00:00
