country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1508,627.4,2021-05-07T00:00:00
NO,troms og finnmark,1570,648.3,2021-05-07T00:00:00
NO,møre og romsdal,1881,708.4,2021-05-07T00:00:00
NO,agder,3434,1111.9,2021-05-07T00:00:00
NO,trøndelag,4025,854.3,2021-05-07T00:00:00
NO,innlandet,4738,1278.5,2021-05-07T00:00:00
NO,rogaland,6152,1274.6,2021-05-07T00:00:00
NO,vestfold og telemark,6598,1563.9,2021-05-07T00:00:00
NO,vestland,9163,1434.4,2021-05-07T00:00:00
NO,oslo,34079,4889.3,2021-05-07T00:00:00
NO,viken,40187,3208.8,2021-05-07T00:00:00
