country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1575,655.3,2021-05-26T00:00:00
NO,troms og finnmark,1836,758.2,2021-05-26T00:00:00
NO,møre og romsdal,2011,757.3,2021-05-26T00:00:00
NO,agder,4143,1341.5,2021-05-26T00:00:00
NO,trøndelag,4439,942.2,2021-05-26T00:00:00
NO,innlandet,5385,1453,2021-05-26T00:00:00
NO,rogaland,6508,1348.4,2021-05-26T00:00:00
NO,vestfold og telemark,7873,1866.2,2021-05-26T00:00:00
NO,vestland,9664,1512.8,2021-05-26T00:00:00
NO,oslo,35409,5080.1,2021-05-26T00:00:00
NO,viken,42062,3358.6,2021-05-26T00:00:00
