country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,212,87.9,2020-10-01T00:00:00
NO,møre og romsdal,216,81.4,2020-10-01T00:00:00
NO,troms og finnmark,342,140.6,2020-10-01T00:00:00
NO,vestfold og telemark,432,103,2020-10-01T00:00:00
NO,agder,493,160.5,2020-10-01T00:00:00
NO,innlandet,667,179.6,2020-10-01T00:00:00
NO,trøndelag,681,145.3,2020-10-01T00:00:00
NO,rogaland,715,149,2020-10-01T00:00:00
NO,vestland,1845,289.9,2020-10-01T00:00:00
NO,viken,3902,314.4,2020-10-01T00:00:00
NO,oslo,4521,651.9,2020-10-01T00:00:00
