country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,220,91.2,2020-10-07T00:00:00
NO,møre og romsdal,271,102.2,2020-10-07T00:00:00
NO,troms og finnmark,350,143.8,2020-10-07T00:00:00
NO,vestfold og telemark,454,108.3,2020-10-07T00:00:00
NO,agder,519,168.9,2020-10-07T00:00:00
NO,innlandet,711,191.4,2020-10-07T00:00:00
NO,trøndelag,712,151.9,2020-10-07T00:00:00
NO,rogaland,758,158,2020-10-07T00:00:00
NO,vestland,1926,302.6,2020-10-07T00:00:00
NO,viken,4043,325.7,2020-10-07T00:00:00
NO,oslo,4819,694.9,2020-10-07T00:00:00
