country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,15914,6621.3,2022-02-02T00:00:00
NO,møre og romsdal,17635,6641.1,2022-02-02T00:00:00
NO,troms og finnmark,21180,8746,2022-02-02T00:00:00
NO,innlandet,35481,9573.9,2022-02-02T00:00:00
NO,agder,39458,12776.1,2022-02-02T00:00:00
NO,vestfold og telemark,49857,11817.8,2022-02-02T00:00:00
NO,trøndelag,51253,10878.9,2022-02-02T00:00:00
NO,rogaland,55031,11402,2022-02-02T00:00:00
NO,vestland,63886,10000.6,2022-02-02T00:00:00
NO,oslo,178755,25646,2022-02-02T00:00:00
NO,viken,238235,19022.5,2022-02-02T00:00:00
