country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1402,583.3,2021-04-09T00:00:00
NO,troms og finnmark,1517,626.4,2021-04-09T00:00:00
NO,møre og romsdal,1555,585.6,2021-04-09T00:00:00
NO,agder,2623,849.3,2021-04-09T00:00:00
NO,trøndelag,3789,804.2,2021-04-09T00:00:00
NO,innlandet,4092,1104.1,2021-04-09T00:00:00
NO,rogaland,5168,1070.8,2021-04-09T00:00:00
NO,vestfold og telemark,5554,1316.5,2021-04-09T00:00:00
NO,vestland,8060,1261.7,2021-04-09T00:00:00
NO,oslo,30060,4312.7,2021-04-09T00:00:00
NO,viken,35500,2834.6,2021-04-09T00:00:00
