country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40347,16787.1,2022-07-19T00:00:00
NO,troms og finnmark,48949,20212.8,2022-07-19T00:00:00
NO,møre og romsdal,54931,20686.2,2022-07-19T00:00:00
NO,innlandet,79963,21576.5,2022-07-19T00:00:00
NO,agder,80506,26067,2022-07-19T00:00:00
NO,trøndelag,101663,21578.8,2022-07-19T00:00:00
NO,vestfold og telemark,103993,24649.8,2022-07-19T00:00:00
NO,rogaland,123524,25593.1,2022-07-19T00:00:00
NO,vestland,146739,22970.3,2022-07-19T00:00:00
NO,oslo,260523,37377.2,2022-07-19T00:00:00
NO,viken,390182,31155.1,2022-07-19T00:00:00
