country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2918,1214.1,2021-09-29T00:00:00
NO,troms og finnmark,3896,1608.8,2021-09-29T00:00:00
NO,møre og romsdal,4076,1535,2021-09-29T00:00:00
NO,agder,7565,2449.5,2021-09-29T00:00:00
NO,innlandet,8029,2166.5,2021-09-29T00:00:00
NO,trøndelag,8816,1871.3,2021-09-29T00:00:00
NO,rogaland,10317,2137.6,2021-09-29T00:00:00
NO,vestfold og telemark,11205,2656,2021-09-29T00:00:00
NO,vestland,15004,2348.7,2021-09-29T00:00:00
NO,oslo,52328,7507.5,2021-09-29T00:00:00
NO,viken,60639,4841.9,2021-09-29T00:00:00
