country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,136,56.4,2020-08-06T00:00:00
NO,møre og romsdal,162,61.1,2020-08-06T00:00:00
NO,troms og finnmark,294,120.8,2020-08-06T00:00:00
NO,vestfold og telemark,315,75.1,2020-08-06T00:00:00
NO,agder,356,115.9,2020-08-06T00:00:00
NO,rogaland,474,98.8,2020-08-06T00:00:00
NO,innlandet,522,140.6,2020-08-06T00:00:00
NO,trøndelag,563,120.1,2020-08-06T00:00:00
NO,vestland,933,146.6,2020-08-06T00:00:00
NO,viken,2616,210.8,2020-08-06T00:00:00
NO,oslo,3036,437.8,2020-08-06T00:00:00
