country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1395,580.4,2021-04-06T00:00:00
NO,troms og finnmark,1513,624.8,2021-04-06T00:00:00
NO,møre og romsdal,1521,572.8,2021-04-06T00:00:00
NO,agder,2604,843.1,2021-04-06T00:00:00
NO,trøndelag,3756,797.2,2021-04-06T00:00:00
NO,innlandet,4036,1089,2021-04-06T00:00:00
NO,rogaland,5064,1049.2,2021-04-06T00:00:00
NO,vestfold og telemark,5456,1293.3,2021-04-06T00:00:00
NO,vestland,7898,1236.3,2021-04-06T00:00:00
NO,oslo,29231,4193.8,2021-04-06T00:00:00
NO,viken,34493,2754.2,2021-04-06T00:00:00
