country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,130,53.9,2020-07-24T00:00:00
NO,møre og romsdal,160,60.3,2020-07-24T00:00:00
NO,troms og finnmark,258,106,2020-07-24T00:00:00
NO,vestfold og telemark,301,71.8,2020-07-24T00:00:00
NO,agder,352,114.6,2020-07-24T00:00:00
NO,rogaland,453,94.4,2020-07-24T00:00:00
NO,innlandet,515,138.7,2020-07-24T00:00:00
NO,trøndelag,549,117.1,2020-07-24T00:00:00
NO,vestland,900,141.4,2020-07-24T00:00:00
NO,viken,2526,203.5,2020-07-24T00:00:00
NO,oslo,2941,424.1,2020-07-24T00:00:00
