country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1822,758.1,2021-07-26T00:00:00
NO,møre og romsdal,2211,832.6,2021-07-26T00:00:00
NO,troms og finnmark,2588,1068.7,2021-07-26T00:00:00
NO,agder,5378,1741.3,2021-07-26T00:00:00
NO,trøndelag,5566,1181.4,2021-07-26T00:00:00
NO,innlandet,5996,1617.9,2021-07-26T00:00:00
NO,rogaland,7933,1643.7,2021-07-26T00:00:00
NO,vestfold og telemark,8993,2131.6,2021-07-26T00:00:00
NO,vestland,10365,1622.5,2021-07-26T00:00:00
NO,oslo,37776,5419.7,2021-07-26T00:00:00
NO,viken,44600,3561.2,2021-07-26T00:00:00
