country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,346,143.4,2020-11-07T00:00:00
NO,møre og romsdal,492,185.5,2020-11-07T00:00:00
NO,troms og finnmark,639,262.6,2020-11-07T00:00:00
NO,agder,709,230.8,2020-11-07T00:00:00
NO,vestfold og telemark,731,174.3,2020-11-07T00:00:00
NO,trøndelag,992,211.6,2020-11-07T00:00:00
NO,rogaland,1170,243.8,2020-11-07T00:00:00
NO,innlandet,1280,344.7,2020-11-07T00:00:00
NO,vestland,3354,526.9,2020-11-07T00:00:00
NO,viken,6282,506.1,2020-11-07T00:00:00
NO,oslo,7056,1017.5,2020-11-07T00:00:00
