country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,140,58,2020-08-15T00:00:00
NO,møre og romsdal,168,63.3,2020-08-15T00:00:00
NO,troms og finnmark,306,125.8,2020-08-15T00:00:00
NO,vestfold og telemark,336,80.1,2020-08-15T00:00:00
NO,agder,366,119.1,2020-08-15T00:00:00
NO,rogaland,498,103.8,2020-08-15T00:00:00
NO,innlandet,532,143.2,2020-08-15T00:00:00
NO,trøndelag,587,125.2,2020-08-15T00:00:00
NO,vestland,953,149.7,2020-08-15T00:00:00
NO,viken,2794,225.1,2020-08-15T00:00:00
NO,oslo,3168,456.8,2020-08-15T00:00:00
