country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,23765,9887.9,2022-02-14T00:00:00
NO,møre og romsdal,27679,10423.5,2022-02-14T00:00:00
NO,troms og finnmark,29333,12112.7,2022-02-14T00:00:00
NO,innlandet,52987,14297.5,2022-02-14T00:00:00
NO,agder,55540,17983.2,2022-02-14T00:00:00
NO,vestfold og telemark,70398,16686.7,2022-02-14T00:00:00
NO,trøndelag,73490,15598.9,2022-02-14T00:00:00
NO,rogaland,79211,16411.9,2022-02-14T00:00:00
NO,vestland,92324,14452.2,2022-02-14T00:00:00
NO,oslo,209996,30128.1,2022-02-14T00:00:00
NO,viken,304218,24291.1,2022-02-14T00:00:00
