country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1648,685.7,2021-06-22T00:00:00
NO,møre og romsdal,2094,788.6,2021-06-22T00:00:00
NO,troms og finnmark,2244,926.6,2021-06-22T00:00:00
NO,agder,4848,1569.7,2021-06-22T00:00:00
NO,trøndelag,5088,1080,2021-06-22T00:00:00
NO,innlandet,5738,1548.3,2021-06-22T00:00:00
NO,rogaland,7048,1460.3,2021-06-22T00:00:00
NO,vestfold og telemark,8597,2037.8,2021-06-22T00:00:00
NO,vestland,9891,1548.3,2021-06-22T00:00:00
NO,oslo,36850,5286.9,2021-06-22T00:00:00
NO,viken,43150,3445.4,2021-06-22T00:00:00
