country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1725,717.7,2021-07-19T00:00:00
NO,møre og romsdal,2156,811.9,2021-07-19T00:00:00
NO,troms og finnmark,2478,1023.3,2021-07-19T00:00:00
NO,agder,5312,1720,2021-07-19T00:00:00
NO,trøndelag,5517,1171,2021-07-19T00:00:00
NO,innlandet,5942,1603.3,2021-07-19T00:00:00
NO,rogaland,7835,1623.3,2021-07-19T00:00:00
NO,vestfold og telemark,8924,2115.3,2021-07-19T00:00:00
NO,vestland,10157,1590,2021-07-19T00:00:00
NO,oslo,37572,5390.5,2021-07-19T00:00:00
NO,viken,44255,3533.7,2021-07-19T00:00:00
