country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39270,16339,2022-04-27T00:00:00
NO,troms og finnmark,47746,19716.1,2022-04-27T00:00:00
NO,møre og romsdal,53151,20015.9,2022-04-27T00:00:00
NO,innlandet,78211,21103.7,2022-04-27T00:00:00
NO,agder,79380,25702.4,2022-04-27T00:00:00
NO,trøndelag,99597,21140.3,2022-04-27T00:00:00
NO,vestfold og telemark,101819,24134.5,2022-04-27T00:00:00
NO,rogaland,121215,25114.7,2022-04-27T00:00:00
NO,vestland,143183,22413.6,2022-04-27T00:00:00
NO,oslo,256916,36859.7,2022-04-27T00:00:00
NO,viken,382838,30568.7,2022-04-27T00:00:00
