country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,38933,16198.8,2022-04-11T00:00:00
NO,troms og finnmark,47505,19616.5,2022-04-11T00:00:00
NO,møre og romsdal,52601,19808.8,2022-04-11T00:00:00
NO,innlandet,77653,20953.1,2022-04-11T00:00:00
NO,agder,78971,25569.9,2022-04-11T00:00:00
NO,trøndelag,99229,21062.2,2022-04-11T00:00:00
NO,vestfold og telemark,100947,23927.8,2022-04-11T00:00:00
NO,rogaland,120496,24965.8,2022-04-11T00:00:00
NO,vestland,142404,22291.7,2022-04-11T00:00:00
NO,oslo,255601,36671.1,2022-04-11T00:00:00
NO,viken,380890,30413.2,2022-04-11T00:00:00
