country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,10552,4390.4,2022-01-19T00:00:00
NO,møre og romsdal,12131,4568.4,2022-01-19T00:00:00
NO,troms og finnmark,15790,6520.3,2022-01-19T00:00:00
NO,innlandet,22533,6080.1,2022-01-19T00:00:00
NO,agder,26371,8538.6,2022-01-19T00:00:00
NO,trøndelag,32036,6799.9,2022-01-19T00:00:00
NO,vestfold og telemark,34654,8214.1,2022-01-19T00:00:00
NO,rogaland,35994,7457.7,2022-01-19T00:00:00
NO,vestland,43306,6779.1,2022-01-19T00:00:00
NO,oslo,129992,18649.9,2022-01-19T00:00:00
NO,viken,164504,13135.3,2022-01-19T00:00:00
