country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,4062,1690.1,2021-11-08T00:00:00
NO,møre og romsdal,4977,1874.3,2021-11-08T00:00:00
NO,troms og finnmark,6276,2591.6,2021-11-08T00:00:00
NO,agder,8289,2683.9,2021-11-08T00:00:00
NO,innlandet,9101,2455.7,2021-11-08T00:00:00
NO,trøndelag,11811,2507,2021-11-08T00:00:00
NO,rogaland,12130,2513.2,2021-11-08T00:00:00
NO,vestfold og telemark,12336,2924,2021-11-08T00:00:00
NO,vestland,17047,2668.5,2021-11-08T00:00:00
NO,oslo,58882,8447.8,2021-11-08T00:00:00
NO,viken,67806,5414.2,2021-11-08T00:00:00
