country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,212,87.9,2020-09-30T00:00:00
NO,møre og romsdal,214,80.7,2020-09-30T00:00:00
NO,troms og finnmark,340,139.7,2020-09-30T00:00:00
NO,vestfold og telemark,421,100.4,2020-09-30T00:00:00
NO,agder,488,158.8,2020-09-30T00:00:00
NO,innlandet,664,178.8,2020-09-30T00:00:00
NO,trøndelag,676,144.2,2020-09-30T00:00:00
NO,rogaland,708,147.5,2020-09-30T00:00:00
NO,vestland,1832,287.8,2020-09-30T00:00:00
NO,viken,3881,312.7,2020-09-30T00:00:00
NO,oslo,4474,645.1,2020-09-30T00:00:00
