country,nuts_3,cases,cases/100k pop.,datetime
NO,møre og romsdal,202,76.2,2020-09-24T00:00:00
NO,nordland,208,86.2,2020-09-24T00:00:00
NO,troms og finnmark,335,137.7,2020-09-24T00:00:00
NO,vestfold og telemark,405,96.6,2020-09-24T00:00:00
NO,agder,449,146.1,2020-09-24T00:00:00
NO,innlandet,634,170.7,2020-09-24T00:00:00
NO,trøndelag,662,141.2,2020-09-24T00:00:00
NO,rogaland,671,139.8,2020-09-24T00:00:00
NO,vestland,1726,271.2,2020-09-24T00:00:00
NO,viken,3761,303,2020-09-24T00:00:00
NO,oslo,4220,608.5,2020-09-24T00:00:00
