country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,126,52.2,2020-06-30T00:00:00
NO,møre og romsdal,156,58.8,2020-06-30T00:00:00
NO,troms og finnmark,253,104,2020-06-30T00:00:00
NO,vestfold og telemark,296,70.6,2020-06-30T00:00:00
NO,agder,346,112.6,2020-06-30T00:00:00
NO,rogaland,445,92.7,2020-06-30T00:00:00
NO,innlandet,515,138.7,2020-06-30T00:00:00
NO,trøndelag,537,114.6,2020-06-30T00:00:00
NO,vestland,891,140,2020-06-30T00:00:00
NO,viken,2435,196.2,2020-06-30T00:00:00
NO,oslo,2864,413,2020-06-30T00:00:00
