country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,6966,2898.3,2021-12-23T00:00:00
NO,møre og romsdal,8245,3104.9,2021-12-23T00:00:00
NO,troms og finnmark,12074,4985.8,2021-12-23T00:00:00
NO,innlandet,14491,3910.1,2021-12-23T00:00:00
NO,agder,15685,5078.6,2021-12-23T00:00:00
NO,trøndelag,20639,4380.8,2021-12-23T00:00:00
NO,rogaland,22090,4576.9,2021-12-23T00:00:00
NO,vestfold og telemark,22262,5276.8,2021-12-23T00:00:00
NO,vestland,31382,4912.5,2021-12-23T00:00:00
NO,oslo,90470,12979.7,2021-12-23T00:00:00
NO,viken,112880,9013.2,2021-12-23T00:00:00
