country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39443,16411,2022-05-12T00:00:00
NO,troms og finnmark,47886,19773.9,2022-05-12T00:00:00
NO,møre og romsdal,53476,20138.3,2022-05-12T00:00:00
NO,innlandet,78524,21188.2,2022-05-12T00:00:00
NO,agder,79566,25762.6,2022-05-12T00:00:00
NO,trøndelag,99813,21186.1,2022-05-12T00:00:00
NO,vestfold og telemark,102181,24220.3,2022-05-12T00:00:00
NO,rogaland,121629,25200.5,2022-05-12T00:00:00
NO,vestland,143726,22498.6,2022-05-12T00:00:00
NO,oslo,257748,36979.1,2022-05-12T00:00:00
NO,viken,384114,30670.6,2022-05-12T00:00:00
