country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3065,1275.3,2021-10-07T00:00:00
NO,troms og finnmark,4080,1684.8,2021-10-07T00:00:00
NO,møre og romsdal,4214,1586.9,2021-10-07T00:00:00
NO,agder,7637,2472.8,2021-10-07T00:00:00
NO,innlandet,8178,2206.7,2021-10-07T00:00:00
NO,trøndelag,9090,1929.4,2021-10-07T00:00:00
NO,rogaland,10452,2165.6,2021-10-07T00:00:00
NO,vestfold og telemark,11368,2694.6,2021-10-07T00:00:00
NO,vestland,15161,2373.3,2021-10-07T00:00:00
NO,oslo,53505,7676.4,2021-10-07T00:00:00
NO,viken,61734,4929.3,2021-10-07T00:00:00
