country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,536,222.2,2020-11-28T00:00:00
NO,møre og romsdal,629,237.1,2020-11-28T00:00:00
NO,troms og finnmark,844,346.9,2020-11-28T00:00:00
NO,agder,1025,333.6,2020-11-28T00:00:00
NO,vestfold og telemark,1178,280.9,2020-11-28T00:00:00
NO,trøndelag,1212,258.6,2020-11-28T00:00:00
NO,rogaland,1536,320.1,2020-11-28T00:00:00
NO,innlandet,1656,445.9,2020-11-28T00:00:00
NO,vestland,5040,791.8,2020-11-28T00:00:00
NO,viken,10273,827.7,2020-11-28T00:00:00
NO,oslo,10434,1504.6,2020-11-28T00:00:00
